track,quarter_region,year,activity,predicted_eok,actual_eok,abs_error_eok,ape_pct
recursive_no_target_actual,서울,2021,운수 및 창고업,117159.91452098195,125313.06,8153.145479018043,6.506221681138458
recursive_no_target_actual,서울,2021,정보통신업,537978.0994697358,537675.1699999999,302.9294697358273,0.05634060983992013
recursive_no_target_actual,서울,2022,건설업,139894.57772548127,129316.89,10577.687725481272,8.179664485807903
recursive_no_target_actual,서울,2022,"공공 행정, 국방·사회보장",185418.45431688157,183243.44,2175.0143168815703,1.186953441215451
recursive_no_target_actual,서울,2022,"광업, 제조업",208273.5908295433,201889.53999999998,6384.050829543325,3.1621503667517024
recursive_no_target_actual,서울,2022,교육 서비스업,206675.44399567912,207430.06,754.6160043208802,0.3637929836788748
recursive_no_target_actual,서울,2022,금융 및 보험업,595919.8390390562,590653.27,5266.569039056194,0.8916515503344618
recursive_no_target_actual,서울,2022,기타산업 및 순생산물세,482930.05125916295,473265.57,9664.481259162945,2.0420841641116945
recursive_no_target_actual,서울,2022,도매 및 소매업,782562.4848327495,795536.23,12973.745167250512,1.6308176394745106
recursive_no_target_actual,서울,2022,문화 및 기타서비스업,137096.01392646116,143951.16999999998,6855.156073538819,4.7621398794735885
recursive_no_target_actual,서울,2022,보건 및 사회복지업,271052.10033374664,268641.43,2410.670333746646,0.8973561277374997
recursive_no_target_actual,서울,2022,부동산업,483126.6725803922,480348.88,2777.7925803922117,0.5782864696993176
recursive_no_target_actual,서울,2022,사업서비스업,743187.5600875907,741694.21,1493.3500875907484,0.2013430963133376
recursive_no_target_actual,서울,2022,서비스업,4214672.1974034235,4238956.32,24284.12259657681,0.5728797553775409
recursive_no_target_actual,서울,2022,숙박 및 음식점업,118089.81288316824,119446.48999999999,1356.67711683175,1.1358032511727638
recursive_no_target_actual,서울,2022,운수 및 창고업,141345.50848253877,147719.02,6373.511517461215,4.314618061683062
recursive_no_target_actual,서울,2022,정보통신업,550198.3069251596,558006.48,7808.173074840335,1.3992979212069967
recursive_no_target_actual,서울,2023,건설업,128559.43224450729,133215.08,4655.647755492697,3.494835386123476
recursive_no_target_actual,서울,2023,"공공 행정, 국방·사회보장",187104.7217876957,184963.94,2140.7817876956833,1.1574049448209653
recursive_no_target_actual,서울,2023,"광업, 제조업",205035.53308466132,195550.31,9485.223084661324,4.850528278201821
recursive_no_target_actual,서울,2023,교육 서비스업,209835.01440263435,208319.14,1515.8744026343338,0.7276692879177274
recursive_no_target_actual,서울,2023,금융 및 보험업,594105.2078643611,581314.25,12790.957864361117,2.200351679725917
recursive_no_target_actual,서울,2023,기타산업 및 순생산물세,456491.90628677566,452574.82,3917.0862867756514,0.8655113173940281
recursive_no_target_actual,서울,2023,도매 및 소매업,769469.8305186704,769912.48,442.64948132960126,0.05749348047061158
recursive_no_target_actual,서울,2023,문화 및 기타서비스업,151282.7551406866,154888.03999999998,3605.2848593133676,2.3276715615443053
recursive_no_target_actual,서울,2023,보건 및 사회복지업,277626.3726056227,280576.69,2950.3173943773145,1.051519067523861
recursive_no_target_actual,서울,2023,부동산업,484292.0206528638,482997.64,1294.3806528637651,0.26798902223699583
recursive_no_target_actual,서울,2023,사업서비스업,778569.0039372909,783720.89,5151.886062709149,0.6573623503527064
recursive_no_target_actual,서울,2023,서비스업,4326362.786954618,4311555.84,14806.946954618208,0.34342468250667973
recursive_no_target_actual,서울,2023,숙박 및 음식점업,117733.50518176683,124269.15,6535.644818233166,5.259265729453501
recursive_no_target_actual,서울,2023,운수 및 창고업,174472.57079392084,156018.97,18453.600793920836,11.827792988199343
recursive_no_target_actual,서울,2023,정보통신업,581871.7840691046,582156.71,284.92593089537695,0.04894316702033323
recursive_no_target_actual,서울,2024,건설업,124646.02123461466,139276.62,14630.598765385337,10.504705502894412
recursive_no_target_actual,서울,2024,"공공 행정, 국방·사회보장",191005.8393878164,188157.22999999998,2848.6093878164247,1.5139515966601045
recursive_no_target_actual,서울,2024,"광업, 제조업",213703.1780121507,194954.02,18749.1580121507,9.61722051802302
recursive_no_target_actual,서울,2024,교육 서비스업,212175.76759422862,211073.82,1101.947594228608,0.5220673952973457
recursive_no_target_actual,서울,2024,금융 및 보험업,615604.9395543596,615723.38,118.44044564035721,0.01923598315210269
recursive_no_target_actual,서울,2024,기타산업 및 순생산물세,460272.3971139033,462026.31,1753.9128860966885,0.3796132055978995
recursive_no_target_actual,서울,2024,도매 및 소매업,758250.3736662556,753291.9400000001,4958.433666255558,0.6582353272299126
recursive_no_target_actual,서울,2024,문화 및 기타서비스업,151454.5460765814,155126.94,3672.3939234185964,2.3673476208701056
recursive_no_target_actual,서울,2024,보건 및 사회복지업,287813.9401571881,283663.35,4150.590157188126,1.463209877902142
recursive_no_target_actual,서울,2024,부동산업,493706.14503957075,495092.89,1386.7449604292633,0.2800979348399173
recursive_no_target_actual,서울,2024,사업서비스업,775492.9495953941,782509.88,7016.930404605926,0.8967209979004899
recursive_no_target_actual,서울,2024,서비스업,4376392.8341302965,4349295.75,27097.084130296484,0.6230223394280898
recursive_no_target_actual,서울,2024,숙박 및 음식점업,115963.76436364847,122542.18,6578.415636351521,5.368286769789408
recursive_no_target_actual,서울,2024,운수 및 창고업,190367.5826893173,160669.05000000002,29698.532689317275,18.484289718098957
recursive_no_target_actual,서울,2024,정보통신업,584556.9860059366,579492.65,5064.33600593661,0.8739258394280944
recursive_no_target_actual,서울,2025,건설업,113193.13522357673,135669.75,22476.614776423274,16.567152793031074
recursive_no_target_actual,서울,2025,"공공 행정, 국방·사회보장",194418.54410517047,191425.97,2992.574105170468,1.5633062249445402
recursive_no_target_actual,서울,2025,"광업, 제조업",218411.7945279491,186841.57,31570.22452794909,16.89678829392682
recursive_no_target_actual,서울,2025,교육 서비스업,211485.869632094,205382.5,6103.369632093993,2.9717087055099594
recursive_no_target_actual,서울,2025,금융 및 보험업,645040.4024766176,659971.67,14931.267523382441,2.2624103733698813
recursive_no_target_actual,서울,2025,기타산업 및 순생산물세,459415.9382262129,459929.17,513.2317737870617,0.11158930706375107
recursive_no_target_actual,서울,2025,도매 및 소매업,771837.820859775,767912.79,3925.03085977491,0.5111297677142361
recursive_no_target_actual,서울,2025,문화 및 기타서비스업,150110.323693452,154317.28,4206.956306548003,2.7261731845895696
recursive_no_target_actual,서울,2025,보건 및 사회복지업,304390.7273596069,304610.20999999996,219.48264039307833,0.07205360594875608
recursive_no_target_actual,서울,2025,부동산업,495545.1997311106,520986.58999999997,25441.390268889372,4.883310003984819
recursive_no_target_actual,서울,2025,사업서비스업,775067.5927123945,784223.75,9156.157287605456,1.1675439933571836
recursive_no_target_actual,서울,2025,서비스업,4454498.031244667,4476813.48,22315.4487553332,0.49846724361036365
recursive_no_target_actual,서울,2025,숙박 및 음식점업,115268.17484903312,125756.36,10488.185150966878,8.340083277670313
recursive_no_target_actual,서울,2025,운수 및 창고업,194632.94646769422,166377.95,28254.996467694204,16.982416520755425
recursive_no_target_actual,서울,2025,정보통신업,596700.429357719,596765.98,65.5506422809558,0.010984312859281255
recursive_no_target_actual,세종,2021,건설업,13265.803469238825,12461.099999999999,804.7034692388261,6.457724191594852
recursive_no_target_actual,세종,2021,"공공 행정, 국방·사회보장",37472.118927834636,39718.58,2246.461072165366,5.6559450820380945
recursive_no_target_actual,세종,2021,"광업, 제조업",31594.25593868395,31937.66,343.4040613160505,1.0752323786903941
recursive_no_target_actual,세종,2021,교육 서비스업,9454.201581783102,9476.380000000001,22.178418216899445,0.23403892854549357
recursive_no_target_actual,세종,2021,금융 및 보험업,4651.886158861438,4782.3,130.41384113856202,2.7270108763264957
recursive_no_target_actual,세종,2021,기타산업 및 순생산물세,14178.071651453427,14470.850000000002,292.7783485465752,2.0232284112306824
recursive_no_target_actual,세종,2021,도매 및 소매업,3470.8763701392554,3572.81,101.93362986074453,2.8530380809711273
recursive_no_target_actual,세종,2021,문화 및 기타서비스업,3056.0285158070183,3261.75,205.72148419298173,6.307089267815797
recursive_no_target_actual,세종,2021,보건 및 사회복지업,3908.3217565766577,4645.35,737.0282434233427,15.865935686726354
recursive_no_target_actual,세종,2021,부동산업,11802.584134160654,11746.970000000001,55.61413416065261,0.47343386558961675
recursive_no_target_actual,세종,2021,사업서비스업,6008.161876119651,7326.74,1318.5781238803484,17.996791531845655
recursive_no_target_actual,세종,2021,서비스업,86568.78558136073,91538.03,4969.244418639268,5.428611931717634
recursive_no_target_actual,세종,2021,숙박 및 음식점업,2398.14335633919,2610.7599999999998,212.6166436608096,8.143860165653281
recursive_no_target_actual,세종,2021,운수 및 창고업,2096.6648861898984,2258.25,161.58511381010157,7.155324424226794
recursive_no_target_actual,세종,2021,정보통신업,2249.7980175492285,2138.16,111.6380175492286,5.22121906448669
recursive_no_target_actual,세종,2022,건설업,12584.62642452694,12575.77,8.856424526939009,0.07042451099963666
recursive_no_target_actual,세종,2022,"공공 행정, 국방·사회보장",40844.07116036521,40840.03,4.041160365210089,0.009895096465918584
recursive_no_target_actual,세종,2022,"광업, 제조업",32710.955330419667,33713.54,1002.5846695803339,2.9738338649110534
recursive_no_target_actual,세종,2022,교육 서비스업,9856.191474578496,10160.66,304.4685254215037,2.9965427976283405
recursive_no_target_actual,세종,2022,금융 및 보험업,4913.092651456665,5159.66,246.56734854333445,4.778751866272864
recursive_no_target_actual,세종,2022,기타산업 및 순생산물세,14316.128963543857,13580.52,735.6089635438566,5.416647989501556
recursive_no_target_actual,세종,2022,도매 및 소매업,3703.6907479368792,3468.36,235.3307479368791,6.785072712661866
recursive_no_target_actual,세종,2022,문화 및 기타서비스업,3448.792536588064,3452.54,3.747463411935769,0.10854221564227406
recursive_no_target_actual,세종,2022,보건 및 사회복지업,4913.009908083153,5192.799999999999,279.790091916846,5.388039052473541
recursive_no_target_actual,세종,2022,부동산업,11515.15380590028,10607.59,907.5638059002795,8.555796424072568
recursive_no_target_actual,세종,2022,사업서비스업,7517.440592640167,7504.0,13.44059264016687,0.17911237526874826
recursive_no_target_actual,세종,2022,서비스업,94417.86942583352,93835.75,582.1194258335163,0.6203599649744541
recursive_no_target_actual,세종,2022,숙박 및 음식점업,2971.2970590325085,2816.53,154.7670590325083,5.494955105484703
recursive_no_target_actual,세종,2022,운수 및 창고업,2547.169029900585,2570.82,23.65097009941519,0.9199776763606627
recursive_no_target_actual,세종,2022,정보통신업,2187.9604593515064,2243.16,55.19954064849344,2.460793730652002
recursive_no_target_actual,세종,2023,건설업,12503.037154653133,12255.989999999998,247.0471546531353,2.0157258177685793
recursive_no_target_actual,세종,2023,"공공 행정, 국방·사회보장",41699.72281696205,43055.1,1355.3771830379483,3.148006120152893
recursive_no_target_actual,세종,2023,"광업, 제조업",34209.229772338396,32451.010000000002,1758.2197723383943,5.418074113373957
recursive_no_target_actual,세종,2023,교육 서비스업,10279.379484183408,10382.9,103.5205158165918,0.9970289207889106
recursive_no_target_actual,세종,2023,금융 및 보험업,5191.061653427683,5073.32,117.74165342768356,2.320800844963132
recursive_no_target_actual,세종,2023,기타산업 및 순생산물세,13099.193890579623,13023.59,75.60389057962311,0.5805149776645542
recursive_no_target_actual,세종,2023,도매 및 소매업,3354.7163293590484,3617.26,262.54367064095186,7.2580812725917365
recursive_no_target_actual,세종,2023,문화 및 기타서비스업,3628.141819234433,3761.31,133.16818076556683,3.5404734192493263
recursive_no_target_actual,세종,2023,보건 및 사회복지업,5366.512999854442,5452.2,85.68700014555816,1.5716041257759834
recursive_no_target_actual,세종,2023,부동산업,10698.122406426122,10631.58,66.5424064261224,0.625893859860175
recursive_no_target_actual,세종,2023,사업서비스업,7877.642833143566,7591.22,286.4228331435661,3.773080389496893
recursive_no_target_actual,세종,2023,서비스업,96230.02302680706,97287.72,1057.696973192942,1.087184459860856
recursive_no_target_actual,세종,2023,숙박 및 음식점업,2776.8780596084416,2705.96,70.91805960844158,2.6208096057754577
recursive_no_target_actual,세종,2023,운수 및 창고업,3022.0505266647683,2832.86,189.19052666476819,6.678428396206243
recursive_no_target_actual,세종,2023,정보통신업,2335.794097943095,2404.85,69.05590205690487,2.8715263761525613
recursive_no_target_actual,세종,2024,건설업,12122.438684328083,10516.05,1606.3886843280834,15.275590020284074
recursive_no_target_actual,세종,2024,"공공 행정, 국방·사회보장",42569.158505421,42893.36,324.2014945789997,0.7558314260738718
recursive_no_target_actual,세종,2024,"광업, 제조업",35655.386213851845,33569.45,2085.936213851848,6.213793237160122
recursive_no_target_actual,세종,2024,교육 서비스업,10394.048098493131,10635.259999999998,241.21190150686743,2.2680395355343217
recursive_no_target_actual,세종,2024,금융 및 보험업,5378.917998158488,5003.9,375.0179981584888,7.494514242060969
recursive_no_target_actual,세종,2024,기타산업 및 순생산물세,13245.100530181197,13796.47,551.3694698188028,3.996453221866194
recursive_no_target_actual,세종,2024,도매 및 소매업,3305.802007293991,3690.55,384.747992706009,10.42522097535622
recursive_no_target_actual,세종,2024,문화 및 기타서비스업,3632.26179892482,3778.05,145.78820107518004,3.858821378096638
recursive_no_target_actual,세종,2024,보건 및 사회복지업,5563.4385051270765,6053.410000000001,489.97149487292427,8.094140242820561
recursive_no_target_actual,세종,2024,부동산업,10906.08258487908,10347.75,558.3325848790791,5.3956907045403995
recursive_no_target_actual,세종,2024,사업서비스업,7846.518992715472,7624.42,222.09899271547238,2.9129952536123715
recursive_no_target_actual,세종,2024,서비스업,97975.30749096228,98067.27,91.96250903772307,0.09377492514854657
recursive_no_target_actual,세종,2024,숙박 및 음식점업,2735.136718080903,2689.34,45.79671808090279,1.7028980374702636
recursive_no_target_actual,세종,2024,운수 및 창고업,3297.3690414963235,3073.83,223.53904149632353,7.272329357717361
recursive_no_target_actual,세종,2024,정보통신업,2346.573240371993,2548.03,201.45675962800715,7.906373144272521
recursive_no_target_actual,세종,2025,건설업,11008.589184342194,9268.380000000001,1740.209184342193,18.775764312017774
recursive_no_target_actual,세종,2025,"공공 행정, 국방·사회보장",43329.74241484943,43560.55,230.80758515057096,0.5298546165063824
recursive_no_target_actual,세종,2025,"광업, 제조업",36440.99708761324,33458.08,2982.917087613241,8.915386321071745
recursive_no_target_actual,세종,2025,교육 서비스업,10360.251436966762,10962.48,602.2285630332372,5.493543094566532
recursive_no_target_actual,세종,2025,금융 및 보험업,5636.113694819528,4963.2300000000005,672.8836948195276,13.557374830896968
recursive_no_target_actual,세종,2025,기타산업 및 순생산물세,13220.454507220538,13558.23,337.7754927794613,2.4912949019116897
recursive_no_target_actual,세종,2025,도매 및 소매업,3365.04023752282,3654.2799999999997,289.23976247717974,7.915095791159402
recursive_no_target_actual,세종,2025,문화 및 기타서비스업,3600.0239576847703,3823.04,223.0160423152297,5.833473945217149
recursive_no_target_actual,세종,2025,보건 및 사회복지업,5883.867516184939,6204.59,320.7224838150614,5.169116473692241
recursive_no_target_actual,세종,2025,부동산업,10946.70772707259,10815.68,131.0277270725892,1.2114608334620587
recursive_no_target_actual,세종,2025,사업서비스업,7842.215187164592,7732.02,110.19518716459152,1.4251797999047016
recursive_no_target_actual,세종,2025,서비스업,99449.26268031509,100307.59000000001,858.3273196849186,0.8556952865530102
recursive_no_target_actual,세종,2025,숙박 및 음식점업,2718.7304515839796,2643.16,75.57045158397978,2.8590948555509232
recursive_no_target_actual,세종,2025,운수 및 창고업,3371.2496795485135,3200.13,171.11967954851343,5.3472727529354565
recursive_no_target_actual,세종,2025,정보통신업,2395.320376917165,3109.3900000000003,714.0696230828353,22.96494241902223
recursive_no_target_actual,울산,2021,건설업,25561.751893205466,23503.54,2058.2118932054655,8.757029337731531
recursive_no_target_actual,울산,2021,"공공 행정, 국방·사회보장",20228.24867608198,20652.489999999998,424.24132391801686,2.0541897074784536
recursive_no_target_actual,울산,2021,"광업, 제조업",346526.6685927541,366258.45999999996,19731.79140724585,5.387395394838348
recursive_no_target_actual,울산,2021,교육 서비스업,21663.377136296232,21484.47,178.90713629623133,0.832727715862813
recursive_no_target_actual,울산,2021,금융 및 보험업,16135.558572566913,15668.19,467.3685725669129,2.982913613933153
recursive_no_target_actual,울산,2021,기타산업 및 순생산물세,142085.7227480544,138846.53,3239.1927480543964,2.332930285009209
recursive_no_target_actual,울산,2021,도매 및 소매업,20603.825650487837,19839.059999999998,764.7656504878396,3.8548482160336213
recursive_no_target_actual,울산,2021,문화 및 기타서비스업,11589.345222802438,11018.24,571.1052228024382,5.18327085634764
recursive_no_target_actual,울산,2021,보건 및 사회복지업,21763.940329756064,21407.86,356.0803297560633,1.6633158557467362
recursive_no_target_actual,울산,2021,부동산업,25290.500747185637,24416.199999999997,874.3007471856399,3.5808223523137914
recursive_no_target_actual,울산,2021,사업서비스업,25826.075399939087,25514.559999999998,311.51539993908955,1.220931891198945
recursive_no_target_actual,울산,2021,서비스업,199198.9777333481,195493.61000000002,3705.3677333480737,1.8953907155062886
recursive_no_target_actual,울산,2021,숙박 및 음식점업,9233.4324572094,9137.46,95.97245720940009,1.050318767024973
recursive_no_target_actual,울산,2021,운수 및 창고업,19652.63568669964,19182.5,470.13568669963934,2.4508572224665155
recursive_no_target_actual,울산,2021,정보통신업,7212.037854322858,7172.59,39.44785432285789,0.549980611227714
recursive_no_target_actual,울산,2022,건설업,23736.509526558442,26504.16,2767.6504734415576,10.442324802753824
recursive_no_target_actual,울산,2022,"공공 행정, 국방·사회보장",21237.7224875472,21691.55,453.8275124528009,2.092185724177391
recursive_no_target_actual,울산,2022,"광업, 제조업",375126.5472939563,385251.17,10124.622706043709,2.6280576139570737
recursive_no_target_actual,울산,2022,교육 서비스업,22345.56339549885,22131.82,213.7433954988519,0.9657741455463306
recursive_no_target_actual,울산,2022,금융 및 보험업,16096.69406346325,16435.3,338.60593653674914,2.0602358127734153
recursive_no_target_actual,울산,2022,기타산업 및 순생산물세,137361.99529540841,138367.72999999998,1005.7347045915667,0.7268564025669618
recursive_no_target_actual,울산,2022,도매 및 소매업,20565.813174998006,20497.21,68.60317499800658,0.33469518533501186
recursive_no_target_actual,울산,2022,문화 및 기타서비스업,11650.072469789551,11059.87,590.2024697895504,5.3364322527258485
recursive_no_target_actual,울산,2022,보건 및 사회복지업,22641.367694782115,22558.14,83.22769478211558,0.3689475053444813
recursive_no_target_actual,울산,2022,부동산업,23934.34801081013,24144.34,209.99198918987167,0.8697358850557592
recursive_no_target_actual,울산,2022,사업서비스업,26178.643417529103,26052.49,126.15341752910172,0.484227870461141
recursive_no_target_actual,울산,2022,서비스업,204025.86053117274,200998.75999999998,3027.100531172764,1.5060294556905547
recursive_no_target_actual,울산,2022,숙박 및 음식점업,10399.312087295342,9999.560000000001,399.75208729534097,3.99769677161136
recursive_no_target_actual,울산,2022,운수 및 창고업,21636.685240508214,19197.09,2439.5952405082135,12.708151290160194
recursive_no_target_actual,울산,2022,정보통신업,7339.63848895098,7522.360000000001,182.7215110490206,2.429045021097376
recursive_no_target_actual,울산,2023,건설업,26189.04272861292,33223.72,7034.677271387081,21.173659275322212
recursive_no_target_actual,울산,2023,"공공 행정, 국방·사회보장",22147.376328658527,21939.420000000002,207.9563286585253,0.9478661179672266
recursive_no_target_actual,울산,2023,"광업, 제조업",392053.0258004317,410694.33999999997,18641.314199568296,4.5389751900569895
recursive_no_target_actual,울산,2023,교육 서비스업,22381.99605324178,22496.699999999997,114.70394675821808,0.5098700998733952
recursive_no_target_actual,울산,2023,금융 및 보험업,16535.918707619403,16805.29,269.3712923805979,1.6028958285194592
recursive_no_target_actual,울산,2023,기타산업 및 순생산물세,133463.6467137761,133312.02,151.62671377611696,0.11373821638597703
recursive_no_target_actual,울산,2023,도매 및 소매업,19825.60204053258,19501.84,323.7620405325797,1.6601615054404082
recursive_no_target_actual,울산,2023,문화 및 기타서비스업,11620.7221688391,11716.57,95.84783116089966,0.8180536723708361
recursive_no_target_actual,울산,2023,보건 및 사회복지업,23313.782688583495,23744.13,430.3473114165063,1.8124366376721583
recursive_no_target_actual,울산,2023,부동산업,24358.20023479152,24667.97,309.76976520848257,1.2557570209809827
recursive_no_target_actual,울산,2023,사업서비스업,27355.681626034784,27168.71,186.971626034785,0.6881873524167508
recursive_no_target_actual,울산,2023,서비스업,207936.02362789543,207604.78999999998,331.23362789544626,0.15955008932859704
recursive_no_target_actual,울산,2023,숙박 및 음식점업,9858.448030448075,10016.59,158.14196955192529,1.5788004655469103
recursive_no_target_actual,울산,2023,운수 및 창고업,22774.98444204908,21318.879999999997,1456.1044420490834,6.830116976356561
recursive_no_target_actual,울산,2023,정보통신업,7763.311307097081,7454.25,309.0613070970812,4.146108690976036
recursive_no_target_actual,울산,2024,건설업,25391.835659762615,34918.65,9526.814340237386,27.282882758174747
recursive_no_target_actual,울산,2024,"공공 행정, 국방·사회보장",22609.147249064597,22456.15,152.99724906459596,0.6813155819879897
recursive_no_target_actual,울산,2024,"광업, 제조업",408626.6234069637,425105.1,16478.476593036263,3.8763300165150367
recursive_no_target_actual,울산,2024,교육 서비스업,22631.67187043093,23234.91,603.2381295690684,2.5962576552655827
recursive_no_target_actual,울산,2024,금융 및 보험업,17134.32755971384,16951.82,182.50755971384206,1.0766251630435084
recursive_no_target_actual,울산,2024,기타산업 및 순생산물세,135579.4452053179,136611.42,1031.9747946821153,0.7554088777366601
recursive_no_target_actual,울산,2024,도매 및 소매업,19536.529645690316,18967.03,569.4996456903173,3.0025768171944542
recursive_no_target_actual,울산,2024,문화 및 기타서비스업,11633.91821841727,11942.66,308.74178158273025,2.585201132601366
recursive_no_target_actual,울산,2024,보건 및 사회복지업,24169.287638611604,24515.19,345.90236138839464,1.410971570640059
recursive_no_target_actual,울산,2024,부동산업,24831.697870654923,25256.920000000002,425.22212934507843,1.6835866342573773
recursive_no_target_actual,울산,2024,사업서비스업,27247.60185042624,28030.539999999997,782.938149573758,2.7931611362954767
recursive_no_target_actual,울산,2024,서비스업,212153.43607589026,214545.93,2392.493924109731,1.1151430018316968
recursive_no_target_actual,울산,2024,숙박 및 음식점업,9710.258287385159,10067.46,357.2017126148403,3.5480817665512485
recursive_no_target_actual,울산,2024,운수 및 창고업,24849.85871584784,24393.74,456.11871584783876,1.8698187151615075
recursive_no_target_actual,울산,2024,정보통신업,7799.137169647536,7642.7,156.4371696475364,2.0468835574801627
recursive_no_target_actual,울산,2025,건설업,23058.750363161827,33756.35,10697.599636838171,31.69062898340067
recursive_no_target_actual,울산,2025,"공공 행정, 국방·사회보장",23013.10528364371,22869.18,143.9252836437081,0.6293416888743195
recursive_no_target_actual,울산,2025,"광업, 제조업",417630.07429462235,433066.58999999997,15436.51570537762,3.5644670038798467
recursive_no_target_actual,울산,2025,교육 서비스업,22558.084087621686,24209.55,1651.465912378313,6.821547333090922
recursive_no_target_actual,울산,2025,금융 및 보험업,17953.614136502663,17346.6,607.0141365026648,3.4993263031525763
recursive_no_target_actual,울산,2025,기타산업 및 순생산물세,135327.16368341405,137299.75,1972.5863165859482,1.4367005887381064
recursive_no_target_actual,울산,2025,도매 및 소매업,19886.61396364712,19457.46,429.1539636471207,2.2056011609281
recursive_no_target_actual,울산,2025,문화 및 기타서비스업,11530.66233288719,11157.28,373.3823328871895,3.3465354717923135
recursive_no_target_actual,울산,2025,보건 및 사회복지업,25561.32979543175,26002.86,441.53020456825107,1.6980063137987556
recursive_no_target_actual,울산,2025,부동산업,24924.1959100793,24587.329999999998,336.8659100793011,1.370079264724153
recursive_no_target_actual,울산,2025,사업서비스업,27232.656575941983,29005.3,1772.6434240580165,6.11144661168137
recursive_no_target_actual,울산,2025,서비스업,215680.07256861727,219141.43,3461.3574313827266,1.5795084623581799
recursive_no_target_actual,울산,2025,숙박 및 음식점업,9652.012904562547,10012.42,360.4070954374529,3.5996002508629568
recursive_no_target_actual,울산,2025,운수 및 창고업,25406.64304733428,25407.46,0.8169526657184178,0.0032154047107362084
recursive_no_target_actual,울산,2025,정보통신업,7961.154530965041,8091.280000000001,130.12546903495968,1.60821858883835
recursive_no_target_actual,인천,2021,건설업,64274.84661905681,74224.24,9949.393380943198,13.404506911681679
recursive_no_target_actual,인천,2021,"공공 행정, 국방·사회보장",60359.0280073912,60623.60999999999,264.58199260879337,0.43643391181883334
recursive_no_target_actual,인천,2021,"광업, 제조업",255751.4688605448,252167.50999999998,3583.958860544808,1.4212611531694976
recursive_no_target_actual,인천,2021,교육 서비스업,46641.3112942037,46969.65,328.33870579630457,0.6990443952558825
recursive_no_target_actual,인천,2021,금융 및 보험업,38852.877983118946,37210.67,1642.2079831189476,4.413271739312804
recursive_no_target_actual,인천,2021,기타산업 및 순생산물세,109082.28639914586,110762.71,1680.4236008541484,1.5171383950917672
recursive_no_target_actual,인천,2021,도매 및 소매업,73358.9175348898,75072.11,1713.1924651102017,2.2820624931285423
recursive_no_target_actual,인천,2021,문화 및 기타서비스업,33561.628354874134,30105.04,3456.588354874133,11.481759714898677
recursive_no_target_actual,인천,2021,보건 및 사회복지업,55509.58325163292,56095.33,585.7467483670844,1.0441987744204095
recursive_no_target_actual,인천,2021,부동산업,84596.46922689112,88211.55,3615.080773108886,4.098194366960887
recursive_no_target_actual,인천,2021,사업서비스업,49662.423531086395,52310.71,2648.286468913604,5.062608534492466
recursive_no_target_actual,인천,2021,서비스업,568465.9166497674,560661.29,7804.626649767393,1.3920395056643544
recursive_no_target_actual,인천,2021,숙박 및 음식점업,21708.413756120968,21013.85,694.5637561209696,3.3052665557285774
recursive_no_target_actual,인천,2021,운수 및 창고업,85702.90119871909,74372.88,11330.021198719085,15.234076183037532
recursive_no_target_actual,인천,2021,정보통신업,18512.362510839237,18675.84,163.47748916076307,0.8753420952458528
recursive_no_target_actual,인천,2022,건설업,74960.02215249292,79674.53,4714.507847507077,5.917208231422359
recursive_no_target_actual,인천,2022,"공공 행정, 국방·사회보장",62341.469216611375,63190.39,848.9207833886248,1.3434333660365523
recursive_no_target_actual,인천,2022,"광업, 제조업",258273.16348482348,261514.44,3241.2765151765198,1.2394254463258396
recursive_no_target_actual,인천,2022,교육 서비스업,48852.184472756024,48977.92,125.7355272439745,0.25671879745806786
recursive_no_target_actual,인천,2022,금융 및 보험업,38228.35650895574,38246.45,18.09349104425928,0.04730763520342223
recursive_no_target_actual,인천,2022,기타산업 및 순생산물세,109578.44499193957,110117.34,538.8950080604263,0.4893825151065458
recursive_no_target_actual,인천,2022,도매 및 소매업,77822.19493116264,78874.86,1052.665068837363,1.3346015052671574
recursive_no_target_actual,인천,2022,문화 및 기타서비스업,31831.400859541813,32009.81,178.40914045818863,0.5573576989622514
recursive_no_target_actual,인천,2022,보건 및 사회복지업,59327.480617648645,59899.8,572.3193823513575,0.9554612575523749
recursive_no_target_actual,인천,2022,부동산업,86470.78190021774,87242.78,771.9980997822568,0.8848848005327854
recursive_no_target_actual,인천,2022,사업서비스업,53672.264876088666,52130.880000000005,1541.3848760886613,2.9567597479433707
recursive_no_target_actual,인천,2022,서비스업,585460.8893810512,614421.52,28960.63061894884,4.713479211950265
