quarter_region,province_full,city,activity,year,predicted_eok,actual_eok,table_id,table_name,latest_change_date,abs_error_eok,ape_pct
강원,강원특별자치도,속초시,"광업, 제조업",2022,717.5941078072698,731.92,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2025-03-19,14.32589219273018,1.9573030102648077
강원,강원특별자치도,속초시,교육 서비스업,2021,1720.2807832376495,1740.74,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2025-03-19,20.45921676235048,1.1753172077593712
강원,강원특별자치도,속초시,교육 서비스업,2022,1810.508521973345,1707.26,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2025-03-19,103.24852197334508,6.047615593017178
강원,강원특별자치도,속초시,금융 및 보험업,2021,1096.8195819885113,1095.28,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2025-03-19,1.5395819885113724,0.1405651512409039
강원,강원특별자치도,속초시,금융 및 보험업,2022,1125.2351628478882,1139.39,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2025-03-19,14.154837152111895,1.2423171304041545
강원,강원특별자치도,속초시,도매 및 소매업,2021,1711.1999664232078,1627.17,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2025-03-19,84.02996642320772,5.164178692036341
강원,강원특별자치도,속초시,도매 및 소매업,2022,1686.77720738591,1511.38,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2025-03-19,175.39720738590995,11.605103110131797
강원,강원특별자치도,속초시,문화 및 기타서비스업,2021,959.2910901725265,1017.82,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2025-03-19,58.52890982747351,5.750418524638296
강원,강원특별자치도,속초시,문화 및 기타서비스업,2022,1076.186102426631,1053.57,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2025-03-19,22.61610242663096,2.14661602234602
강원,강원특별자치도,속초시,보건 및 사회복지업,2021,1794.1997979621108,1737.41,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2025-03-19,56.7897979621107,3.2686468917590377
강원,강원특별자치도,속초시,보건 및 사회복지업,2022,1837.5176347105712,1804.26,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2025-03-19,33.25763471057121,1.8432839341653204
강원,강원특별자치도,속초시,부동산업,2021,1990.0834912655914,2178.53,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2025-03-19,188.44650873440878,8.65016817461356
강원,강원특별자치도,속초시,부동산업,2022,2135.538613001305,2239.47,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2025-03-19,103.93138699869496,4.640892130669086
강원,강원특별자치도,속초시,사업서비스업,2021,698.9344469131947,782.01,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2025-03-19,83.07555308680526,10.62333641344807
강원,강원특별자치도,속초시,사업서비스업,2022,802.364178045152,744.72,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2025-03-19,57.64417804515199,7.740382700229883
