quarter_region,province_full,city,activity,year,predicted_eok,actual_eok,table_id,table_name,latest_change_date,abs_error_eok,ape_pct
경기도,경기도,수원시,건설업,2021,18834.6638291895,22006.85,210_DT_GRDP008_2020,경기도 경제활동별 지역내총부가가치 및 요소소득,2026-05-13,3172.186170810499,14.41453988558335
경기도,경기도,수원시,건설업,2023,20937.382759586744,15595.87,210_DT_GRDP008_2020,경기도 경제활동별 지역내총부가가치 및 요소소득,2026-05-13,5341.512759586743,34.24953375211991
경기도,경기도,수원시,문화 및 기타서비스업,2022,11400.729553876869,13169.57,210_DT_GRDP008_2020,경기도 경제활동별 지역내총부가가치 및 요소소득,2026-05-13,1768.8404461231312,13.431269556432984
경기도,경기도,수원시,운수 및 창고업,2023,12152.773424538074,10615.13,210_DT_GRDP008_2020,경기도 경제활동별 지역내총부가가치 및 요소소득,2026-05-13,1537.6434245380751,14.48539419242228
경기도,경기도,시흥시,건설업,2021,12488.293151695165,10779.25,210_DT_GRDP008_2020,경기도 경제활동별 지역내총부가가치 및 요소소득,2026-05-13,1709.0431516951649,15.854935655960894
경기도,경기도,시흥시,"광업, 제조업",2022,88331.81668485548,78848.71,210_DT_GRDP008_2020,경기도 경제활동별 지역내총부가가치 및 요소소득,2026-05-13,9483.106684855476,12.026964911481084
경기도,경기도,시흥시,문화 및 기타서비스업,2021,4875.697808393539,4235.47,210_DT_GRDP008_2020,경기도 경제활동별 지역내총부가가치 및 요소소득,2026-05-13,640.2278083935389,15.115862192236962
경기도,경기도,시흥시,문화 및 기타서비스업,2023,5065.636462994438,5779.98,210_DT_GRDP008_2020,경기도 경제활동별 지역내총부가가치 및 요소소득,2026-05-13,714.3435370055613,12.358927487734583
경기도,경기도,시흥시,사업서비스업,2021,7898.953774135203,6519.65,210_DT_GRDP008_2020,경기도 경제활동별 지역내총부가가치 및 요소소득,2026-05-13,1379.3037741352036,21.156101541266843
경기도,경기도,안산시,건설업,2022,7951.075055901432,10509.79,210_DT_GRDP008_2020,경기도 경제활동별 지역내총부가가치 및 요소소득,2026-05-13,2558.7149440985686,24.346013993605663
경기도,경기도,안산시,금융 및 보험업,2021,11874.323116260248,10733.57,210_DT_GRDP008_2020,경기도 경제활동별 지역내총부가가치 및 요소소득,2026-05-13,1140.7531162602481,10.627900281642065
경기도,경기도,안산시,정보통신업,2021,1383.9498670737282,1181.06,210_DT_GRDP008_2020,경기도 경제활동별 지역내총부가가치 및 요소소득,2026-05-13,202.88986707372828,17.178624885588224
경기도,경기도,안산시,정보통신업,2023,1197.8967939570773,1005.1,210_DT_GRDP008_2020,경기도 경제활동별 지역내총부가가치 및 요소소득,2026-05-13,192.79679395707728,19.18185195075886
경기도,경기도,안성시,건설업,2022,6356.028621105659,8540.57,210_DT_GRDP008_2020,경기도 경제활동별 지역내총부가가치 및 요소소득,2026-05-13,2184.5413788943406,25.578402599526033
경기도,경기도,안성시,건설업,2023,8491.175016075827,11773.05,210_DT_GRDP008_2020,경기도 경제활동별 지역내총부가가치 및 요소소득,2026-05-13,3281.874983924172,27.876166192483442
경기도,경기도,안성시,"공공 행정, 국방·사회보장",2023,2533.1031427289554,2976.06,210_DT_GRDP008_2020,경기도 경제활동별 지역내총부가가치 및 요소소득,2026-05-13,442.95685727104456,14.884002918995066
경기도,경기도,안성시,문화 및 기타서비스업,2021,3881.6201739946273,5005.78,210_DT_GRDP008_2020,경기도 경제활동별 지역내총부가가치 및 요소소득,2026-05-13,1124.1598260053725,22.457235955343073
경기도,경기도,안성시,문화 및 기타서비스업,2022,5292.832591032973,3904.03,210_DT_GRDP008_2020,경기도 경제활동별 지역내총부가가치 및 요소소득,2026-05-13,1388.802591032973,35.57356349805132
경기도,경기도,안성시,사업서비스업,2023,6884.969554013473,8011.8,210_DT_GRDP008_2020,경기도 경제활동별 지역내총부가가치 및 요소소득,2026-05-13,1126.8304459865276,14.064635237855757
경기도,경기도,안성시,숙박 및 음식점업,2021,1794.0913638714615,2018.28,210_DT_GRDP008_2020,경기도 경제활동별 지역내총부가가치 및 요소소득,2026-05-13,224.18863612853852,11.107905549702645
경기도,경기도,안성시,운수 및 창고업,2021,4073.172545933985,3685.81,210_DT_GRDP008_2020,경기도 경제활동별 지역내총부가가치 및 요소소득,2026-05-13,387.3625459339851,10.509563594813217
경기도,경기도,안성시,운수 및 창고업,2022,4157.370123811746,4693.11,210_DT_GRDP008_2020,경기도 경제활동별 지역내총부가가치 및 요소소득,2026-05-13,535.7398761882532,11.415455341729754
경기도,경기도,안성시,운수 및 창고업,2023,5516.845032789417,7171.29,210_DT_GRDP008_2020,경기도 경제활동별 지역내총부가가치 및 요소소득,2026-05-13,1654.444967210583,23.070395524523242
경기도,경기도,안양시,건설업,2022,10028.950779227278,8834.11,210_DT_GRDP008_2020,경기도 경제활동별 지역내총부가가치 및 요소소득,2026-05-13,1194.8407792272774,13.525310180960815
경기도,경기도,안양시,건설업,2023,8783.017306955582,10492.82,210_DT_GRDP008_2020,경기도 경제활동별 지역내총부가가치 및 요소소득,2026-05-13,1709.8026930444175,16.294977832883987
경기도,경기도,안양시,"광업, 제조업",2023,47181.41600493586,56823.560000000005,210_DT_GRDP008_2020,경기도 경제활동별 지역내총부가가치 및 요소소득,2026-05-13,9642.143995064143,16.96856725461084
경기도,경기도,안양시,숙박 및 음식점업,2023,4779.639974150876,4159.08,210_DT_GRDP008_2020,경기도 경제활동별 지역내총부가가치 및 요소소득,2026-05-13,620.5599741508759,14.920606820519824
경기도,경기도,안양시,정보통신업,2022,15287.326882750644,11447.55,210_DT_GRDP008_2020,경기도 경제활동별 지역내총부가가치 및 요소소득,2026-05-13,3839.7768827506443,33.54234646496975
경기도,경기도,안양시,정보통신업,2023,11920.290895838227,13990.45,210_DT_GRDP008_2020,경기도 경제활동별 지역내총부가가치 및 요소소득,2026-05-13,2070.159104161774,14.796944373924884
경기도,경기도,양주시,건설업,2021,6945.571567964631,9780.24,210_DT_GRDP008_2020,경기도 경제활동별 지역내총부가가치 및 요소소득,2026-05-13,2834.668432035369,28.98362854117454
경기도,경기도,양주시,건설업,2022,9877.19115826174,12530.69,210_DT_GRDP008_2020,경기도 경제활동별 지역내총부가가치 및 요소소득,2026-05-13,2653.498841738261,21.175999420129784
